State,Year,Model,Scenario,Scenario_Type,Temperature_Shift_C,Rainfall_Shift_pct,Predicted_Yield_Baseline,Predicted_Yield_Stress,Yield_Change_MT_Ha,Yield_Change_pct
Ebonyi,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.7944163329263327,1.788413555148555,-0.006002777777777801,-0.334525364467034
Edo,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.0688820586820573,1.9015984890109883,-0.16728356967106905,-8.085698697471132
Ekiti,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.1849544208569216,1.908463329725829,-0.2764910911310925,-12.654318483341859
Enugu,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.8868568217893207,1.796488608058607,-0.09036821373071358,-4.789351936360318
FCT,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.5084377397602404,2.8176918314093315,0.3092540916490911,12.328553615153709
Gombe,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.5915788844488827,2.5864611889961875,-0.005117695452695248,-0.1974740372907291
Imo,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9377850873200857,1.8654232629407617,-0.07236182437932404,-3.7342543738634535
Jigawa,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9830492814592822,1.9962815307840303,0.013232249324748091,0.6672678005768354
Kaduna,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.2874002532652513,2.1727714398564384,-0.11462881340881292,-5.011314187151152
Kano,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9585134601509617,1.9581849711399715,-0.00032848901099025163,-0.01677236422796562
Katsina,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9979591144041133,2.0611462109187113,0.06318709651459797,3.1625820598157426
Kebbi,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.0630674849224846,2.0887948562548564,0.025727371332371796,1.24704458387305
Kogi,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.7516167929292936,2.699806537999039,-0.05181025493025482,-1.882902265438607
Kwara,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.33390232850483,2.705859136604137,0.371956808099307,15.93711971389968
Lagos,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.6620472915972913,1.8604255657305637,0.19837827413327247,11.935777949051216
Nasarawa,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.855585733525734,2.799405015632517,-0.05618071789321677,-1.9673973445669086
Niger,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.7895873544973533,2.650736483886483,-0.1388508706108702,-4.977469889480815
Ogun,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.039880582935582,1.9336037006511997,-0.10627688228438248,-5.209956071616699
Ondo,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.1849544208569216,1.908463329725829,-0.2764910911310925,-12.654318483341859
Osun,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9470981176231177,2.021558227050725,0.07446010942760739,3.824158051084921
Oyo,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.0064290904465896,1.9490969696969682,-0.05733212074962135,-2.8574207293246734
Plateau,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.262516705886705,2.270726119066119,0.008209413179414149,0.3628443121792018
Rivers,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9099420239020226,1.8956511112036099,-0.014290912698412761,-0.7482380365251268
Sokoto,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.0728155444555436,2.0667873530173533,-0.006028191438190333,-0.290821412176052
Taraba,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.532413990268988,2.531123987216486,-0.0012900030525022643,-0.0509396590549258
Yobe,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9694176791726787,1.9697523112073108,0.00033463203463202085,0.01699142026452177
Zamfara,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.009601931586932,2.0353663095238095,0.02576437793687747,1.28206375262249
Abia,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.8857182803461676,1.7920685877988143,-0.09364969254735334,-4.966261054125314
Adamawa,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.7029347260592815,2.728240003577467,0.025305277518185676,0.9362148953955417
Akwa Ibom,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.7518811138048203,1.7737536521493276,0.02187253834450731,1.248517275068025
Anambra,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.9608427375996522,1.7935264573110434,-0.1673162802886088,-8.53287604764406
Bauchi,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.288970852812262,2.5669846066286306,0.2780137538163685,12.145797028162104
Bayelsa,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.9780597189458775,1.8419817436227575,-0.13607797532312005,-6.879366382104833
Benue,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.6716814124765933,2.6150394646933792,-0.056641947783214075,-2.1200861569309706
Borno,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.5538667935889894,2.5601442292499033,0.006277435660913877,0.24580121706708505
Cross River,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.7929998542711614,1.8106402943215127,0.01764044005035137,0.983850612610454
Delta,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.9705492690557629,1.8032329887671534,-0.16731628028860945,-8.490844807386276
Ebonyi,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.8361117699485616,1.7872350116394997,-0.04887675830906191,-2.6619707530348866
Edo,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.0208195123023867,1.8794902860178289,-0.1413292262845578,-6.993659029130055
Ekiti,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.12982541303054,2.013964469073441,-0.11586094395709878,-5.439926824435794
Enugu,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.9718888257207303,1.7917395978639885,-0.1801492278567418,-9.13587142981536
FCT,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.675089302187353,2.8225722402577658,0.14748293807041257,5.513196809909093
Gombe,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.757550720508127,2.7099674559591276,-0.047583264548999527,-1.7255626232046777
Imo,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.9852379020439388,1.7963301048660543,-0.18890779717788453,-9.51562515421406
Jigawa,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.1719872802994367,2.1871561955927734,0.015168915293336749,0.6983887719289735
Kaduna,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.150619625529219,2.0344801794769922,-0.1161394460522267,-5.400278351112294
Kano,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.1392041565082125,2.132525030681555,-0.006679125826657639,-0.3122247966065972
Katsina,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.9519067976449578,2.1961638067587295,0.24425700911377168,12.51376394654069
Kebbi,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.073716090789913,2.121429704248033,0.04771361345811975,2.300874920633173
Kogi,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.777658283495822,2.7374412118031692,-0.04021707169265287,-1.4478768656178136
Kwara,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.320563274323994,2.8337870056645458,0.5132237313405517,22.11634291635764
Lagos,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.7457696534864193,1.8545272050961343,0.10875755160971501,6.2297767287063825
Nasarawa,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.8528243385884564,2.887358100818906,0.03453376223044957,1.2105113435598513
Niger,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.7142918549452477,2.6808369226688487,-0.03345493227639906,-1.2325473480475782
Ogun,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.201893978512967,1.967052046409113,-0.23484193210385418,-10.665451397548802
Ondo,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.12982541303054,2.013964469073441,-0.11586094395709878,-5.439926824435794
Osun,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.6977145580657644,2.068755077400437,0.37104051933467264,21.85529467081943
Oyo,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.9520850306715005,1.947619505360823,-0.004465525310677565,-0.2287567006823193
Plateau,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.117811946993451,2.300097979895982,0.18228603290253131,8.607281357597092
Rivers,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.824341303572406,1.8242495301035753,-9.177346883082471e-05,-0.005030498879300428
Sokoto,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.2195111565910786,2.2629380307832596,0.04342687419218105,1.9565963461467741
Taraba,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,2.638245673999239,2.6045987067601426,-0.03364696723909644,-1.2753538296565077
Yobe,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.8688686944973276,2.052512951550291,0.1836442570529635,9.826493300127678
Zamfara,2024,LightGBM,T+1_R-10,Compound,1.0,-10.0,1.9801238613872905,2.0265955413174233,0.04647167993013279,2.346907728164761
Abia,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.1076467263764953,2.1410151334298573,0.03336840705336197,1.5832068361252147
Adamawa,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.228160901514542,2.250821781785323,0.022660880270780837,1.017021717568853
Akwa Ibom,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,1.872649060175104,1.9119635931748051,0.03931453299970111,2.0994074029025476
Anambra,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,1.995924798496167,2.0307429415800473,0.034818143083880315,1.7444616706057317
Bauchi,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.1911408567156014,2.2314916755269483,0.040350818811346834,1.8415438098229098
Bayelsa,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.1283699370790585,2.173291253364495,0.0449213162854365,2.110597199426985
Benue,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.19856824250258,2.2432143616803004,0.04464611917772032,2.0306906246813
Borno,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.0703928745107003,2.105473729520633,0.035080855009932854,1.6944057063673763
Cross River,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.030445114502975,2.0697596475026763,0.039314532999701335,1.9362519439155088
Delta,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.0305870274144278,2.065405170498308,0.034818143083880315,1.7146836167969959
Ebonyi,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,1.9564966462995055,1.98433644436341,0.027839798063904464,1.4229412616965291
Edo,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.111047715517973,2.1468955376400523,0.035847822122079265,1.6981057253499139
Ekiti,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.0437113506512485,2.063646777779348,0.01993542712809937,0.9754521900437041
Enugu,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.0081454928192786,2.034051762598424,0.02590626977914523,1.2900594041507851
FCT,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.242027472634796,2.2859546789766796,0.04392720634188363,1.959262626263052
Gombe,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.2229100314658363,2.259446999228719,0.03653696776288262,1.6436548148909713
Imo,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.0945526450593923,2.133710753590336,0.039158108530943814,1.8695213330306846
Jigawa,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.1819739435208767,2.218725847476038,0.03675190395516115,1.6843420181204154
Kaduna,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.363204426464491,2.420712464931061,0.057508038466570266,2.4334770967150763
Kano,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.225563194098675,2.2617041524433628,0.03614095834468767,1.6239016910649575
Katsina,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.2080260154060616,2.2132610897646723,0.005235074358610703,0.2370929654851897
Kebbi,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.632935313166963,2.5942227612676945,-0.038712551899268366,-1.470319141745412
Kogi,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.2536363147167684,2.2907490224588827,0.03711270774211428,1.6467922308386531
Kwara,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.3570629056563646,2.3889309526070055,0.03186804695064094,1.3520236084563357
Lagos,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,1.6751356367769583,1.693807279475876,0.018671642698917745,1.1146346772756195
Nasarawa,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.211695408595071,2.2553309146430274,0.04363550604795652,1.9729437371159069
Niger,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.1097706256759228,2.149294360855026,0.03952373517910335,1.873366455011707
Ogun,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.0336178540548344,2.0551506282884207,0.021532774233586238,1.0588407350305271
Ondo,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.0437113506512485,2.063646777779348,0.01993542712809937,0.9754521900437041
Osun,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.1491664004589888,2.1721076851583287,0.02294128469933998,1.0674503702663742
Oyo,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.1484217076763903,2.165580418309646,0.01715871063325558,0.7986658565190843
Plateau,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.2510678681752685,2.2934395925826925,0.04237172440742398,1.882294399314171
Rivers,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.26062565983569,2.302421799809634,0.04179613997394371,1.8488748808142608
Sokoto,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.2451522787394262,2.2635606632631355,0.018408384523709298,0.8199169694647598
Taraba,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.420993047866713,2.456706488973179,0.035713441106465904,1.4751566981134139
Yobe,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.159000713191354,2.185080184821038,0.02607947162968438,1.2079417792843006
Zamfara,2024,Ridge,T+1_R-20,Compound,1.0,-20.0,2.1907240365142804,2.2296946773279784,0.038970640813698054,1.7788931953157041
Abia,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9242374470899457,1.8460314724164706,-0.07820597467347512,-4.064258015129434
Adamawa,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.5210381298331286,2.5027521906796886,-0.018285939153440012,-0.7253337003137825
Akwa Ibom,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.8684125926850914,1.8479638136863124,-0.02044877899877906,-1.0944466483921609
Anambra,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.8766700360750341,1.8071472191697182,-0.06952281690531592,-3.7045839475712827
Bauchi,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.347526554186554,2.3824106992081986,0.034884145021644386,1.4859957583624506
Bayelsa,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.982855864690863,1.8854570015169998,-0.09739886317386315,-4.912049580015646
Benue,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.7372636014911023,2.668596243386245,-0.06866735810485736,-2.5086132759538162
Borno,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.659030012025013,2.6658054088504097,0.00677539682539674,0.2548070835889838
Cross River,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9022551720501713,1.882942504162503,-0.019312667887668278,-1.015251169844574
Delta,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9366485942760934,1.8614728408628396,-0.07517575341325378,-3.8817446611347672
Ebonyi,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.7944163329263327,1.788413555148555,-0.006002777777777801,-0.334525364467034
Edo,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.0688820586820573,1.9020084096459084,-0.16687364903614887,-8.065885067535103
Ekiti,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.1849544208569216,1.9056234090909088,-0.2793310117660128,-12.784294679083578
Enugu,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.8868568217893207,1.7943286080586078,-0.09252821373071285,-4.90382803094554
FCT,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.5084377397602404,2.821300720298221,0.31286298053798056,12.472423595727133
Gombe,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.5915788844488827,2.587954853017352,-0.003624031431530561,-0.13983874669133356
Imo,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9377850873200857,1.8500865517815501,-0.08769853553853557,-4.5257101064711325
Jigawa,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9830492814592822,1.977578226310726,-0.00547105514855617,-0.27589103305239804
Kaduna,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.2874002532652513,2.1718959504384485,-0.1155043028268028,-5.049588617554844
Kano,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9585134601509617,1.9533255772005775,-0.005187882950384193,-0.26488880755429234
Katsina,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9979591144041133,2.0507366474266466,0.052777533022533296,2.6415722244783812
Kebbi,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.0630674849224846,2.0887948562548564,0.025727371332371796,1.24704458387305
Kogi,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.7516167929292936,2.686972966570467,-0.06464382635882648,-2.3493033813770445
Kwara,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.33390232850483,2.7056131709956714,0.3717108424908413,15.926580900622808
Lagos,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.6620472915972913,1.8602070736670722,0.1981597820697809,11.922631989571233
Nasarawa,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.855585733525734,2.783040293410295,-0.07254544011543906,-2.5404749457782407
Niger,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.7895873544973533,2.64792315055315,-0.14166420394420332,-5.078321125732567
Ogun,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.039880582935582,1.8634957905982894,-0.17638479233729276,-8.646819515457041
Ondo,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.1849544208569216,1.9056234090909088,-0.2793310117660128,-12.784294679083578
Osun,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9470981176231177,1.9242086363636346,-0.02288948125948309,-1.1755689686262438
Oyo,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.0064290904465896,1.8677273484848471,-0.13870174196174245,-6.912865379701523
Plateau,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.262516705886705,2.2587428386428376,-0.0037738672438671905,-0.1667995305426119
Rivers,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9099420239020226,1.8880361681836662,-0.02190585571835646,-1.1469382548902018
Sokoto,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.0728155444555436,2.0652711360861358,-0.00754440836940784,-0.3639691138745051
Taraba,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.532413990268988,2.520842929015428,-0.01157106125356,-0.45691823288067307
Yobe,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,1.9694176791726787,1.966391755651755,-0.00302592352092379,-0.15364559549373663
Zamfara,2024,RandomForest,T+1_R-20,Compound,1.0,-20.0,2.009601931586932,1.9979624358974362,-0.011639495689495849,-0.5791940934443884
Abia,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.8857182803461676,1.7920685877988143,-0.09364969254735334,-4.966261054125314
Adamawa,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.7029347260592815,2.6857200842811313,-0.01721464177815024,-0.6368870699015425
Akwa Ibom,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.7518811138048203,1.7516683090969738,-0.000212804707846459,-0.012147211712573316
Anambra,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.9608427375996522,1.7935264573110434,-0.1673162802886088,-8.53287604764406
Bauchi,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.288970852812262,2.5661712398261782,0.27720038701391614,12.110262857796718
Bayelsa,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.9780597189458775,1.7824715701523366,-0.19558814879354092,-9.887878860288975
Benue,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.6716814124765933,2.6150394646933792,-0.056641947783214075,-2.1200861569309706
Borno,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.5538667935889894,2.5572272614078777,0.003360467818888324,0.13158351983447836
Cross River,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.7929998542711614,1.7824715701523366,-0.010528284118824782,-0.5871882305927145
Delta,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.9705492690557629,1.8032329887671534,-0.16731628028860945,-8.490844807386276
Ebonyi,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.8361117699485616,1.7872350116394997,-0.04887675830906191,-2.6619707530348866
Edo,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.0208195123023867,1.8259632674310162,-0.19485624487137043,-9.642436827491053
Ekiti,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.12982541303054,2.013964469073441,-0.11586094395709878,-5.439926824435794
Enugu,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.9718888257207303,1.7917395978639885,-0.1801492278567418,-9.13587142981536
FCT,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.675089302187353,2.8400842748126105,0.1649949726252573,6.16783045300002
Gombe,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.757550720508127,2.7211538508421538,-0.03639686966597333,-1.3198984662471256
Imo,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.9852379020439388,1.7754320873161846,-0.20980581472775417,-10.568295845638685
Jigawa,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.1719872802994367,2.166172283870314,-0.005814996429122754,-0.2677270019887539
Kaduna,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.150619625529219,2.1120399251511053,-0.038579700378113646,-1.7938876740520793
Kano,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.1392041565082125,2.1367144275094154,-0.0024897289987970694,-0.11638575921902718
Katsina,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.9519067976449578,2.1928314922481342,0.24092469460317645,12.343042961572772
Kebbi,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.073716090789913,2.119293159829365,0.045577069039452134,2.1978451747505643
Kogi,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.777658283495822,2.6727520775239952,-0.10490620597182687,-3.7767858845400215
Kwara,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.320563274323994,2.7567545609751782,0.4361912866511841,18.796784878802818
Lagos,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.7457696534864193,1.8437803676234683,0.09801071413704898,5.614183631919309
Nasarawa,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.8528243385884564,2.8406130513673356,-0.012211287221120859,-0.4280420303467706
Niger,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.7142918549452477,2.6808369226688487,-0.03345493227639906,-1.2325473480475782
Ogun,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.201893978512967,1.7906941170369135,-0.4111998614760537,-18.67482564958711
Ondo,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.12982541303054,2.013964469073441,-0.11586094395709878,-5.439926824435794
Osun,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.6977145580657644,1.8772319857829898,0.17951742771722534,10.574064224421369
Oyo,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.9520850306715005,1.7560964137433746,-0.19598861692812597,-10.039963108610467
Plateau,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.117811946993451,2.2765789918708186,0.1587670448773677,7.496748948968824
Rivers,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.824341303572406,1.7824715701523366,-0.0418697334200695,-2.295060323311248
Sokoto,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.2195111565910786,2.2596057162726644,0.04009455968158582,1.8064590287154305
Taraba,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,2.638245673999239,2.6343411916862816,-0.00390448231295748,-0.14799540283292836
Yobe,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.8688686944973276,2.015719044340561,0.1468503498432332,7.857713614424461
Zamfara,2024,LightGBM,T+1_R-20,Compound,1.0,-20.0,1.9801238613872905,1.9985196042948312,0.018395742907540757,0.9290198086221008
Abia,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.1076467263764953,2.1472957249026563,0.039648998526160995,1.881197547481132
Adamawa,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.228160901514542,2.2355332719653305,0.007372370450788424,0.330872444883905
Akwa Ibom,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,1.872649060175104,1.9212172476207736,0.0485681874456696,2.593555219637799
Anambra,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,1.995924798496167,2.037748401068105,0.04182360257193807,2.0954498187231367
Bauchi,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.1911408567156014,2.225048134977239,0.03390727826163742,1.5474714077698568
Bayelsa,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.1283699370790585,2.185348299453331,0.05697836237427234,2.677089230665819
Benue,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.19856824250258,2.2442641871054816,0.045695944602901495,2.078441038104273
Borno,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.0703928745107003,2.096395207070217,0.026002332559516894,1.2559129660674704
Cross River,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.030445114502975,2.079013301948645,0.04856818744567004,2.391997060090879
Delta,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.0305870274144278,2.0724106299863663,0.04182360257193851,2.059680378495919
Ebonyi,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,1.9564966462995055,1.98785273134148,0.03135608504197451,1.6026649011272796
Edo,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.111047715517973,2.1544158366472095,0.04336812112923649,2.054341112730157
Ekiti,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.0437113506512485,2.0632108792895156,0.019499528638267094,0.9541234202204426
Enugu,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.0081454928192786,2.0366012854341147,0.028455792614836106,1.4170184738400806
FCT,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.242027472634796,2.2866450479839426,0.044617575349146676,1.990054800564633
Gombe,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.2229100314658363,2.251096533154777,0.02818650168894088,1.2680001120132636
Imo,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.0945526450593923,2.142886195801926,0.04833355074253376,2.30758347643075
Jigawa,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.1819739435208767,2.210482849498236,0.028508905977359333,1.3065649139401176
Kaduna,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.363204426464491,2.4228475342089633,0.059643107744472346,2.5238234609141434
Kano,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.225563194098675,2.2531556816603238,0.02759248756164867,1.2397979816890023
Katsina,2024,Ridge,T+1_R-30,Compound,1.0,-30.0,2.2080260154060616,2.1892596769885944,-0.01876633841746722,-0.8499147331837955
