Scenario,State,Year,Feature,Value,Training_Min,Training_Max,Below_Training_Min,Above_Training_Max,Outside_Training_Range
T+0_R-10,Plateau,2024,Seasonal_GDD_C,3065.7900000000004,2545.795,4805.745,False,False,False
T+0_R-10,Rivers,2024,Seasonal_GDD_C,4714.629999999999,2545.795,4805.745,False,False,False
T+0_R-10,Sokoto,2024,Seasonal_GDD_C,3433.615,2545.795,4805.745,False,False,False
T+0_R-10,Taraba,2024,Seasonal_GDD_C,3227.08,2545.795,4805.745,False,False,False
T+0_R-10,Yobe,2024,Seasonal_GDD_C,3455.5950000000003,2545.795,4805.745,False,False,False
T+0_R-10,Zamfara,2024,Seasonal_GDD_C,3260.635,2545.795,4805.745,False,False,False
T+0_R-10,Abia,2024,Mean_Tmax_C,30.031090909090903,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Adamawa,2024,Mean_Tmax_C,32.40342391304348,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Akwa Ibom,2024,Mean_Tmax_C,29.75338181818182,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Anambra,2024,Mean_Tmax_C,30.05850909090909,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Bauchi,2024,Mean_Tmax_C,31.968804347826087,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Bayelsa,2024,Mean_Tmax_C,29.968800000000005,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Benue,2024,Mean_Tmax_C,31.120794392523365,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Borno,2024,Mean_Tmax_C,35.42760869565217,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Cross River,2024,Mean_Tmax_C,29.75338181818182,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Delta,2024,Mean_Tmax_C,30.05850909090909,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Ebonyi,2024,Mean_Tmax_C,31.96454545454545,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Edo,2024,Mean_Tmax_C,29.72083636363637,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Ekiti,2024,Mean_Tmax_C,29.06705454545454,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Enugu,2024,Mean_Tmax_C,30.869672727272725,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,FCT,2024,Mean_Tmax_C,30.60518691588785,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Gombe,2024,Mean_Tmax_C,31.93304347826087,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Imo,2024,Mean_Tmax_C,30.22494545454545,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Jigawa,2024,Mean_Tmax_C,34.34570652173913,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Kaduna,2024,Mean_Tmax_C,29.12326086956521,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Kano,2024,Mean_Tmax_C,34.5625,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Katsina,2024,Mean_Tmax_C,31.866684782608697,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Kebbi,2024,Mean_Tmax_C,32.69858695652174,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Kogi,2024,Mean_Tmax_C,31.41172897196261,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Kwara,2024,Mean_Tmax_C,30.14434579439252,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Lagos,2024,Mean_Tmax_C,29.03090909090909,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Nasarawa,2024,Mean_Tmax_C,31.623457943925235,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Niger,2024,Mean_Tmax_C,32.02266355140187,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Ogun,2024,Mean_Tmax_C,29.627236363636364,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Ondo,2024,Mean_Tmax_C,29.06705454545454,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Osun,2024,Mean_Tmax_C,29.38592727272728,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Oyo,2024,Mean_Tmax_C,29.67494545454545,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Plateau,2024,Mean_Tmax_C,28.977289719626164,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Rivers,2024,Mean_Tmax_C,30.30472727272727,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Sokoto,2024,Mean_Tmax_C,33.102663043478266,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Taraba,2024,Mean_Tmax_C,31.396032608695656,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Yobe,2024,Mean_Tmax_C,33.55940217391304,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Zamfara,2024,Mean_Tmax_C,32.69663043478261,26.530373831775705,37.37739130434783,False,False,False
T+0_R-10,Abia,2024,Mean_Tmin_C,23.62490909090909,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Adamawa,2024,Mean_Tmin_C,23.668152173913047,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Akwa Ibom,2024,Mean_Tmin_C,24.384836363636364,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Anambra,2024,Mean_Tmin_C,23.700581818181817,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Bauchi,2024,Mean_Tmin_C,22.816413043478263,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Bayelsa,2024,Mean_Tmin_C,24.358945454545456,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Benue,2024,Mean_Tmin_C,24.007336448598124,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Borno,2024,Mean_Tmin_C,25.08440217391305,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Cross River,2024,Mean_Tmin_C,24.384836363636364,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Delta,2024,Mean_Tmin_C,23.700581818181817,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Ebonyi,2024,Mean_Tmin_C,24.03076363636364,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Edo,2024,Mean_Tmin_C,23.613236363636364,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Ekiti,2024,Mean_Tmin_C,22.22214545454545,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Enugu,2024,Mean_Tmin_C,23.47309090909091,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,FCT,2024,Mean_Tmin_C,22.75060747663552,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Gombe,2024,Mean_Tmin_C,23.44967391304348,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Imo,2024,Mean_Tmin_C,23.87756363636364,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Jigawa,2024,Mean_Tmin_C,23.66782608695652,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Kaduna,2024,Mean_Tmin_C,21.31891304347826,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Kano,2024,Mean_Tmin_C,23.301141304347823,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Katsina,2024,Mean_Tmin_C,23.009782608695648,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Kebbi,2024,Mean_Tmin_C,23.96777173913044,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Kogi,2024,Mean_Tmin_C,23.98084112149533,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Kwara,2024,Mean_Tmin_C,22.7088785046729,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Lagos,2024,Mean_Tmin_C,25.44061818181818,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Nasarawa,2024,Mean_Tmin_C,24.08780373831776,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Niger,2024,Mean_Tmin_C,24.355934579439253,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Ogun,2024,Mean_Tmin_C,23.70054545454545,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Ondo,2024,Mean_Tmin_C,22.22214545454545,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Osun,2024,Mean_Tmin_C,22.68796363636364,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Oyo,2024,Mean_Tmin_C,22.848909090909093,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Plateau,2024,Mean_Tmin_C,19.67495327102804,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Rivers,2024,Mean_Tmin_C,23.983490909090907,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Sokoto,2024,Mean_Tmin_C,24.219239130434783,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Taraba,2024,Mean_Tmin_C,23.68092391304348,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Yobe,2024,Mean_Tmin_C,24.001413043478266,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Zamfara,2024,Mean_Tmin_C,22.745054347826088,18.60668224299065,25.44163043478261,False,False,False
T+0_R-10,Abia,2024,Rainfall_Anomaly_Z_2000_2019,-1.1991116246272546,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Adamawa,2024,Rainfall_Anomaly_Z_2000_2019,-0.24025131312938383,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Akwa Ibom,2024,Rainfall_Anomaly_Z_2000_2019,-2.2573682544559484,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Anambra,2024,Rainfall_Anomaly_Z_2000_2019,-0.9238653382853763,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Bauchi,2024,Rainfall_Anomaly_Z_2000_2019,1.4714664334485685,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Bayelsa,2024,Rainfall_Anomaly_Z_2000_2019,-0.8464589029081977,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Benue,2024,Rainfall_Anomaly_Z_2000_2019,-1.0205112777693868,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Borno,2024,Rainfall_Anomaly_Z_2000_2019,-0.03770474956102871,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Cross River,2024,Rainfall_Anomaly_Z_2000_2019,-2.2573682544559484,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Delta,2024,Rainfall_Anomaly_Z_2000_2019,-0.9238653382853763,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Ebonyi,2024,Rainfall_Anomaly_Z_2000_2019,-1.7513178262715765,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Edo,2024,Rainfall_Anomaly_Z_2000_2019,-0.8671028749073376,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Ekiti,2024,Rainfall_Anomaly_Z_2000_2019,-0.948943995985069,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Enugu,2024,Rainfall_Anomaly_Z_2000_2019,-1.738770902470491,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,FCT,2024,Rainfall_Anomaly_Z_2000_2019,-0.45711783519399035,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Gombe,2024,Rainfall_Anomaly_Z_2000_2019,2.174226742213665,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Imo,2024,Rainfall_Anomaly_Z_2000_2019,-0.6637440683239707,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Jigawa,2024,Rainfall_Anomaly_Z_2000_2019,2.049893869180306,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Kaduna,2024,Rainfall_Anomaly_Z_2000_2019,0.21074446843767378,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Kano,2024,Rainfall_Anomaly_Z_2000_2019,1.8451850842313149,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Katsina,2024,Rainfall_Anomaly_Z_2000_2019,4.581434927830171,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Kebbi,2024,Rainfall_Anomaly_Z_2000_2019,11.177817378052934,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Kogi,2024,Rainfall_Anomaly_Z_2000_2019,-1.0950125262008648,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Kwara,2024,Rainfall_Anomaly_Z_2000_2019,-0.14814143225474208,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Lagos,2024,Rainfall_Anomaly_Z_2000_2019,-0.9088014387440245,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Nasarawa,2024,Rainfall_Anomaly_Z_2000_2019,-0.2756563771778586,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Niger,2024,Rainfall_Anomaly_Z_2000_2019,-1.2616091984598155,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Ogun,2024,Rainfall_Anomaly_Z_2000_2019,-0.5264052409229788,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Ondo,2024,Rainfall_Anomaly_Z_2000_2019,-0.948943995985069,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Osun,2024,Rainfall_Anomaly_Z_2000_2019,-0.3678848726100549,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Oyo,2024,Rainfall_Anomaly_Z_2000_2019,-0.4399009147139256,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Plateau,2024,Rainfall_Anomaly_Z_2000_2019,1.0584617768271267,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Rivers,2024,Rainfall_Anomaly_Z_2000_2019,-1.0312177405024023,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Sokoto,2024,Rainfall_Anomaly_Z_2000_2019,3.98292084184097,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Taraba,2024,Rainfall_Anomaly_Z_2000_2019,0.5995816599557909,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Yobe,2024,Rainfall_Anomaly_Z_2000_2019,1.3360616360407556,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-10,Zamfara,2024,Rainfall_Anomaly_Z_2000_2019,-0.5424980307332792,-2.9722877578679507,15.012756673567567,False,False,False
T+0_R-20,Abia,2024,Seasonal_Rainfall_mm,1085.24,340.79,5688.79,False,False,False
T+0_R-20,Adamawa,2024,Seasonal_Rainfall_mm,723.392,340.79,5688.79,False,False,False
T+0_R-20,Akwa Ibom,2024,Seasonal_Rainfall_mm,1495.272,340.79,5688.79,False,False,False
T+0_R-20,Anambra,2024,Seasonal_Rainfall_mm,1077.608,340.79,5688.79,False,False,False
T+0_R-20,Bauchi,2024,Seasonal_Rainfall_mm,868.088,340.79,5688.79,False,False,False
T+0_R-20,Bayelsa,2024,Seasonal_Rainfall_mm,1506.384,340.79,5688.79,False,False,False
T+0_R-20,Benue,2024,Seasonal_Rainfall_mm,770.52,340.79,5688.79,False,False,False
T+0_R-20,Borno,2024,Seasonal_Rainfall_mm,466.528,340.79,5688.79,False,False,False
T+0_R-20,Cross River,2024,Seasonal_Rainfall_mm,1495.272,340.79,5688.79,False,False,False
T+0_R-20,Delta,2024,Seasonal_Rainfall_mm,1077.608,340.79,5688.79,False,False,False
T+0_R-20,Ebonyi,2024,Seasonal_Rainfall_mm,722.7760000000001,340.79,5688.79,False,False,False
T+0_R-20,Edo,2024,Seasonal_Rainfall_mm,1084.624,340.79,5688.79,False,False,False
T+0_R-20,Ekiti,2024,Seasonal_Rainfall_mm,1085.4400000000003,340.79,5688.79,False,False,False
T+0_R-20,Enugu,2024,Seasonal_Rainfall_mm,780.72,340.79,5688.79,False,False,False
T+0_R-20,FCT,2024,Seasonal_Rainfall_mm,923.448,340.79,5688.79,False,False,False
T+0_R-20,Gombe,2024,Seasonal_Rainfall_mm,1146.7600000000004,340.79,5688.79,False,False,False
T+0_R-20,Imo,2024,Seasonal_Rainfall_mm,1282.864,340.79,5688.79,False,False,False
T+0_R-20,Jigawa,2024,Seasonal_Rainfall_mm,814.6080000000001,340.79,5688.79,False,False,False
T+0_R-20,Kaduna,2024,Seasonal_Rainfall_mm,1165.472,340.79,5688.79,False,False,False
T+0_R-20,Kano,2024,Seasonal_Rainfall_mm,801.104,340.79,5688.79,False,False,False
T+0_R-20,Katsina,2024,Seasonal_Rainfall_mm,1032.6879999999999,340.79,5688.79,False,False,False
T+0_R-20,Kebbi,2024,Seasonal_Rainfall_mm,1703.968,340.79,5688.79,False,False,False
T+0_R-20,Kogi,2024,Seasonal_Rainfall_mm,700.9679999999998,340.79,5688.79,False,False,False
T+0_R-20,Kwara,2024,Seasonal_Rainfall_mm,972.3120000000001,340.79,5688.79,False,False,False
T+0_R-20,Lagos,2024,Seasonal_Rainfall_mm,1053.3280000000002,340.79,5688.79,False,False,False
T+0_R-20,Nasarawa,2024,Seasonal_Rainfall_mm,818.864,340.79,5688.79,False,False,False
T+0_R-20,Niger,2024,Seasonal_Rainfall_mm,726.9680000000001,340.79,5688.79,False,False,False
T+0_R-20,Ogun,2024,Seasonal_Rainfall_mm,1284.48,340.79,5688.79,False,False,False
T+0_R-20,Ondo,2024,Seasonal_Rainfall_mm,1085.4400000000003,340.79,5688.79,False,False,False
T+0_R-20,Osun,2024,Seasonal_Rainfall_mm,1343.5439999999999,340.79,5688.79,False,False,False
T+0_R-20,Oyo,2024,Seasonal_Rainfall_mm,1306.04,340.79,5688.79,False,False,False
T+0_R-20,Plateau,2024,Seasonal_Rainfall_mm,1100.584,340.79,5688.79,False,False,False
T+0_R-20,Rivers,2024,Seasonal_Rainfall_mm,1416.68,340.79,5688.79,False,False,False
T+0_R-20,Sokoto,2024,Seasonal_Rainfall_mm,1090.808,340.79,5688.79,False,False,False
T+0_R-20,Taraba,2024,Seasonal_Rainfall_mm,876.68,340.79,5688.79,False,False,False
T+0_R-20,Yobe,2024,Seasonal_Rainfall_mm,741.48,340.79,5688.79,False,False,False
T+0_R-20,Zamfara,2024,Seasonal_Rainfall_mm,555.8960000000001,340.79,5688.79,False,False,False
T+0_R-20,Abia,2024,Seasonal_GDD_C,4627.7,2545.795,4805.745,False,False,False
T+0_R-20,Adamawa,2024,Seasonal_GDD_C,3318.585,2545.795,4805.745,False,False,False
T+0_R-20,Akwa Ibom,2024,Seasonal_GDD_C,4694.005000000001,2545.795,4805.745,False,False,False
T+0_R-20,Anambra,2024,Seasonal_GDD_C,4641.875,2545.795,4805.745,False,False,False
T+0_R-20,Bauchi,2024,Seasonal_GDD_C,3200.24,2545.795,4805.745,False,False,False
T+0_R-20,Bayelsa,2024,Seasonal_GDD_C,4720.065,2545.795,4805.745,False,False,False
T+0_R-20,Benue,2024,Seasonal_GDD_C,3758.71,2545.795,4805.745,False,False,False
T+0_R-20,Borno,2024,Seasonal_GDD_C,3727.105,2545.795,4805.745,False,False,False
T+0_R-20,Cross River,2024,Seasonal_GDD_C,4694.005000000001,2545.795,4805.745,False,False,False
T+0_R-20,Delta,2024,Seasonal_GDD_C,4641.875,2545.795,4805.745,False,False,False
T+0_R-20,Ebonyi,2024,Seasonal_GDD_C,4949.355,2545.795,4805.745,False,True,True
T+0_R-20,Edo,2024,Seasonal_GDD_C,4583.435,2545.795,4805.745,False,False,False
T+0_R-20,Ekiti,2024,Seasonal_GDD_C,4302.264999999999,2545.795,4805.745,False,False,False
T+0_R-20,Enugu,2024,Seasonal_GDD_C,4722.129999999999,2545.795,4805.745,False,False,False
T+0_R-20,FCT,2024,Seasonal_GDD_C,3569.07,2545.795,4805.745,False,False,False
T+0_R-20,Gombe,2024,Seasonal_GDD_C,3255.21,2545.795,4805.745,False,False,False
T+0_R-20,Imo,2024,Seasonal_GDD_C,4689.094999999999,2545.795,4805.745,False,False,False
T+0_R-20,Jigawa,2024,Seasonal_GDD_C,3497.245,2545.795,4805.745,False,False,False
T+0_R-20,Kaduna,2024,Seasonal_GDD_C,2800.6800000000003,2545.795,4805.745,False,False,False
T+0_R-20,Kano,2024,Seasonal_GDD_C,3483.455,2545.795,4805.745,False,False,False
T+0_R-20,Katsina,2024,Seasonal_GDD_C,3208.635,2545.795,4805.745,False,False,False
T+0_R-20,Kebbi,2024,Seasonal_GDD_C,3373.3050000000003,2545.795,4805.745,False,False,False
T+0_R-20,Kogi,2024,Seasonal_GDD_C,3787.005,2545.795,4805.745,False,False,False
T+0_R-20,Kwara,2024,Seasonal_GDD_C,3515.295,2545.795,4805.745,False,False,False
T+0_R-20,Lagos,2024,Seasonal_GDD_C,4739.834999999999,2545.795,4805.745,False,False,False
T+0_R-20,Nasarawa,2024,Seasonal_GDD_C,3821.105,2545.795,4805.745,False,False,False
T+0_R-20,Niger,2024,Seasonal_GDD_C,3892.51,2545.795,4805.745,False,False,False
T+0_R-20,Ogun,2024,Seasonal_GDD_C,4582.57,2545.795,4805.745,False,False,False
T+0_R-20,Ondo,2024,Seasonal_GDD_C,4302.264999999999,2545.795,4805.745,False,False,False
T+0_R-20,Osun,2024,Seasonal_GDD_C,4410.16,2545.795,4805.745,False,False,False
T+0_R-20,Oyo,2024,Seasonal_GDD_C,4472.030000000001,2545.795,4805.745,False,False,False
T+0_R-20,Plateau,2024,Seasonal_GDD_C,3065.7900000000004,2545.795,4805.745,False,False,False
T+0_R-20,Rivers,2024,Seasonal_GDD_C,4714.629999999999,2545.795,4805.745,False,False,False
T+0_R-20,Sokoto,2024,Seasonal_GDD_C,3433.615,2545.795,4805.745,False,False,False
T+0_R-20,Taraba,2024,Seasonal_GDD_C,3227.08,2545.795,4805.745,False,False,False
T+0_R-20,Yobe,2024,Seasonal_GDD_C,3455.5950000000003,2545.795,4805.745,False,False,False
T+0_R-20,Zamfara,2024,Seasonal_GDD_C,3260.635,2545.795,4805.745,False,False,False
T+0_R-20,Abia,2024,Mean_Tmax_C,30.031090909090903,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Adamawa,2024,Mean_Tmax_C,32.40342391304348,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Akwa Ibom,2024,Mean_Tmax_C,29.75338181818182,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Anambra,2024,Mean_Tmax_C,30.05850909090909,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Bauchi,2024,Mean_Tmax_C,31.968804347826087,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Bayelsa,2024,Mean_Tmax_C,29.968800000000005,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Benue,2024,Mean_Tmax_C,31.120794392523365,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Borno,2024,Mean_Tmax_C,35.42760869565217,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Cross River,2024,Mean_Tmax_C,29.75338181818182,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Delta,2024,Mean_Tmax_C,30.05850909090909,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Ebonyi,2024,Mean_Tmax_C,31.96454545454545,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Edo,2024,Mean_Tmax_C,29.72083636363637,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Ekiti,2024,Mean_Tmax_C,29.06705454545454,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,Enugu,2024,Mean_Tmax_C,30.869672727272725,26.530373831775705,37.37739130434783,False,False,False
T+0_R-20,FCT,2024,Mean_Tmax_C,30.60518691588785,26.530373831775705,37.37739130434783,False,False,False
