Outer_Fold,State,Year,Model,Observed_Yield,Predicted_Yield,Lower_90,Upper_90,Interval_Width,Covered,Calibration_qhat
4,Cross River,2023,LightGBM,1.65,1.360422713682677,0.7108316585190446,2.010013768846309,1.2991821103272645,True,0.6495910551636324
4,Cross River,2024,LightGBM,1.69,1.5018538991494108,0.8522628439857785,2.1514449543130434,1.299182110327265,True,0.6495910551636324
4,Enugu,2020,LightGBM,1.82,2.454095238369533,1.8045041832059008,3.1036862935331655,1.2991821103272647,True,0.6495910551636324
4,Enugu,2021,LightGBM,1.88,1.8572843024910295,1.2076932473273971,2.506875357654662,1.2991821103272647,True,0.6495910551636324
4,Enugu,2022,LightGBM,2.08,1.952014157204769,1.3024231020411365,2.6016052123684013,1.2991821103272647,True,0.6495910551636324
4,Enugu,2023,LightGBM,2.12,1.7487252194002425,1.0991341642366101,2.398316274563875,1.299182110327265,True,0.6495910551636324
4,Enugu,2024,LightGBM,2.18,1.754653285902163,1.1050622307385307,2.4042443410657954,1.2991821103272647,True,0.6495910551636324
4,Kaduna,2020,LightGBM,2.56,2.1815755471040674,1.531984491940435,2.8311666022677,1.2991821103272647,True,0.6495910551636324
4,Kaduna,2021,LightGBM,2.57,1.8115991197592707,1.1620080645956383,2.461190174922903,1.2991821103272647,False,0.6495910551636324
4,Kaduna,2022,LightGBM,2.73,2.321528899000288,1.6719378438366554,2.97111995416392,1.2991821103272647,True,0.6495910551636324
4,Kaduna,2023,LightGBM,2.78,2.134144379122375,1.4845533239587425,2.7837354342860072,1.2991821103272647,True,0.6495910551636324
4,Kaduna,2024,LightGBM,3.15,2.136991725446533,1.4874006702829008,2.7865827806101655,1.2991821103272647,False,0.6495910551636324
4,Kwara,2020,LightGBM,1.96,2.3755974988225623,1.72600644365893,3.0251885539861947,1.2991821103272647,True,0.6495910551636324
4,Kwara,2021,LightGBM,1.96,2.428575630712527,1.7789845755488947,3.0781666858761594,1.2991821103272647,True,0.6495910551636324
4,Kwara,2022,LightGBM,2.09,2.327547949435728,1.6779568942720955,2.97713900459936,1.2991821103272647,True,0.6495910551636324
4,Kwara,2023,LightGBM,2.13,2.499845319546343,1.8502542643827105,3.149436374709975,1.2991821103272647,True,0.6495910551636324
4,Kwara,2024,LightGBM,2.18,2.457186458240075,1.8075954030764425,3.1067775134037072,1.2991821103272647,True,0.6495910551636324
4,Ondo,2020,LightGBM,2.5,1.8620493859407303,1.212458330777098,2.5116404411043627,1.2991821103272647,True,0.6495910551636324
4,Ondo,2021,LightGBM,2.48,1.9636320765718907,1.3140410214082583,2.613223131735523,1.2991821103272647,True,0.6495910551636324
4,Ondo,2022,LightGBM,2.65,2.0901607698899745,1.440569714726342,2.739751825053607,1.2991821103272647,True,0.6495910551636324
4,Ondo,2023,LightGBM,2.71,2.1235009174277475,1.4739098622641151,2.77309197259138,1.2991821103272647,True,0.6495910551636324
4,Ondo,2024,LightGBM,2.78,2.0741595335701732,1.4245684784065409,2.7237505887338056,1.2991821103272647,False,0.6495910551636324
4,Sokoto,2020,LightGBM,2.68,2.164857775431577,1.5152667202679448,2.8144488305952096,1.2991821103272647,True,0.6495910551636324
4,Sokoto,2021,LightGBM,2.54,2.3933695742258747,1.7437785190622423,3.042960629389507,1.2991821103272647,True,0.6495910551636324
4,Sokoto,2022,LightGBM,2.31,2.189468012586818,1.5398769574231856,2.8390590677504504,1.2991821103272647,True,0.6495910551636324
4,Sokoto,2023,LightGBM,2.35,2.126178383901688,1.4765873287380558,2.7757694390653205,1.2991821103272647,True,0.6495910551636324
4,Sokoto,2024,LightGBM,2.4,2.150928950365376,1.5013378952017438,2.8005200055290085,1.2991821103272647,True,0.6495910551636324
5,Akwa Ibom,2020,Ridge,1.09,1.996109148820301,1.2134593256330992,2.7787589720075028,1.5652996463744036,False,0.7826498231872019
5,Akwa Ibom,2021,Ridge,1.1,1.9916600476265067,1.2090102244393048,2.774309870813709,1.565299646374404,False,0.7826498231872019
5,Akwa Ibom,2022,Ridge,1.21,2.014689825169352,1.2320400019821502,2.7973396483565542,1.565299646374404,False,0.7826498231872019
5,Akwa Ibom,2023,Ridge,1.24,2.0060440201799485,1.2233941969927467,2.7886938433671506,1.565299646374404,True,0.7826498231872019
5,Akwa Ibom,2024,Ridge,1.27,2.004392118695799,1.2217422955085973,2.7870419418830013,1.565299646374404,True,0.7826498231872019
5,Borno,2020,Ridge,1.68,2.322916849727665,1.540267026540463,3.1055666729148665,1.5652996463744036,True,0.7826498231872019
5,Borno,2021,Ridge,1.62,2.335656041518937,1.553006218331735,3.118305864706139,1.565299646374404,True,0.7826498231872019
5,Borno,2022,Ridge,1.87,2.298955685182655,1.516305861995453,3.081605508369857,1.565299646374404,True,0.7826498231872019
5,Borno,2023,Ridge,1.91,2.3416336358497807,1.5589838126625788,3.124283459036983,1.565299646374404,True,0.7826498231872019
5,Borno,2024,Ridge,1.63,2.275337994817574,1.4926881716303722,3.0579878180047757,1.5652996463744036,True,0.7826498231872019
5,Ekiti,2020,Ridge,1.8,2.0934674588728672,1.3108176356856653,2.8761172820600693,1.565299646374404,True,0.7826498231872019
5,Ekiti,2021,Ridge,1.84,2.0679696162571877,1.2853197930699858,2.8506194394443893,1.5652996463744036,True,0.7826498231872019
5,Ekiti,2022,Ridge,1.96,2.074960361391153,1.292310538203951,2.8576101845783546,1.5652996463744036,True,0.7826498231872019
5,Ekiti,2023,Ridge,2.0,2.0765481785701363,1.2938983553829344,2.8591980017573384,1.565299646374404,True,0.7826498231872019
5,Ekiti,2024,Ridge,2.06,2.0977026829881105,1.3150528598009086,2.8803525061753126,1.565299646374404,True,0.7826498231872019
5,Jigawa,2020,Ridge,1.79,2.477784937747021,1.6951351145598192,3.2604347609342232,1.565299646374404,True,0.7826498231872019
5,Jigawa,2021,Ridge,1.83,2.3004186726690254,1.5177688494818236,3.083068495856227,1.5652996463744036,True,0.7826498231872019
5,Jigawa,2022,Ridge,1.93,2.513339819429423,1.7306899962422213,3.2959896426166253,1.565299646374404,True,0.7826498231872019
5,Jigawa,2023,Ridge,1.97,2.44474405416084,1.662094230973638,3.2273938773480415,1.5652996463744036,True,0.7826498231872019
5,Jigawa,2024,Ridge,2.03,2.3932006696758252,1.6105508464886233,3.1758504928630273,1.565299646374404,True,0.7826498231872019
5,Kogi,2020,Ridge,2.39,2.2834643942005224,1.5008145710133205,3.0661142173877245,1.565299646374404,True,0.7826498231872019
5,Kogi,2021,Ridge,2.47,2.243853125335727,1.461203302148525,3.0265029485229284,1.5652996463744036,True,0.7826498231872019
5,Kogi,2022,Ridge,2.67,2.254679106329415,1.472029283142213,3.037328929516617,1.565299646374404,True,0.7826498231872019
5,Kogi,2023,Ridge,2.73,2.268837723230543,1.4861879000433411,3.0514875464177447,1.5652996463744036,True,0.7826498231872019
5,Kogi,2024,Ridge,2.79,2.3341568162469053,1.5515069930597034,3.116806639434107,1.5652996463744036,True,0.7826498231872019
5,Ogun,2020,Ridge,2.05,2.1056438392297063,1.3229940160425044,2.888293662416908,1.5652996463744036,True,0.7826498231872019
5,Ogun,2021,Ridge,2.06,2.066229780059475,1.2835799568722732,2.8488796032466768,1.5652996463744036,True,0.7826498231872019
5,Ogun,2022,Ridge,2.26,2.089849441727787,1.307199618540585,2.872499264914989,1.565299646374404,True,0.7826498231872019
5,Ogun,2023,Ridge,2.31,2.0909591622893604,1.3083093391021585,2.8736089854765625,1.565299646374404,True,0.7826498231872019
5,Ogun,2024,Ridge,2.37,2.090357600928968,1.307707777741766,2.87300742411617,1.565299646374404,True,0.7826498231872019
5,Rivers,2020,Ridge,2.15,2.2652254766288586,1.4825756534416568,3.0478752998160603,1.5652996463744036,True,0.7826498231872019
5,Rivers,2021,Ridge,2.12,2.2308725336067403,1.4482227104195384,3.013522356793942,1.5652996463744036,True,0.7826498231872019
5,Rivers,2022,Ridge,2.26,2.275086278909437,1.492436455722235,3.057736102096639,1.565299646374404,True,0.7826498231872019
5,Rivers,2023,Ridge,2.3,2.2706012021889013,1.4879513790016994,3.0532510253761034,1.565299646374404,True,0.7826498231872019
5,Rivers,2024,Ridge,2.37,2.2782204911847135,1.4955706679975116,3.0608703143719156,1.565299646374404,True,0.7826498231872019
5,Akwa Ibom,2020,RandomForest,1.09,1.8864638358863366,1.1308483837458847,2.6420792880267885,1.5112309042809038,False,0.7556154521404519
5,Akwa Ibom,2021,RandomForest,1.1,1.7453871884596883,0.9897717363192364,2.50100264060014,1.5112309042809038,True,0.7556154521404519
5,Akwa Ibom,2022,RandomForest,1.21,1.82182401024901,1.066208558108558,2.577439462389462,1.5112309042809038,True,0.7556154521404519
5,Akwa Ibom,2023,RandomForest,1.24,1.701976037666038,0.9463605855255861,2.45759148980649,1.5112309042809038,True,0.7556154521404519
5,Akwa Ibom,2024,RandomForest,1.27,1.840442497594997,1.084827045454545,2.5960579497354486,1.5112309042809036,True,0.7556154521404519
5,Borno,2020,RandomForest,1.68,2.4443940343915345,1.6887785822510826,3.2000094865319864,1.5112309042809038,False,0.7556154521404519
5,Borno,2021,RandomForest,1.62,2.413550757575759,1.657935305435307,3.1691662097162108,1.5112309042809038,False,0.7556154521404519
5,Borno,2022,RandomForest,1.87,2.380758142135643,1.625142689995191,3.136373594276095,1.5112309042809038,True,0.7556154521404519
5,Borno,2023,RandomForest,1.91,2.7677386964886965,2.0121232443482446,3.5233541486291484,1.5112309042809038,False,0.7556154521404519
5,Borno,2024,RandomForest,1.63,2.6939113828763834,1.9382959307359315,3.4495268350168353,1.5112309042809038,False,0.7556154521404519
5,Ekiti,2020,RandomForest,1.8,2.530856892736891,1.7752414405964392,3.286472344877343,1.5112309042809038,True,0.7556154521404519
5,Ekiti,2021,RandomForest,1.84,2.513761447811447,1.7581459956709953,3.269376899951899,1.5112309042809038,True,0.7556154521404519
5,Ekiti,2022,RandomForest,1.96,2.4949590043290035,1.7393435521885516,3.2505744564694554,1.5112309042809038,True,0.7556154521404519
5,Ekiti,2023,RandomForest,2.0,2.515309870129871,1.7596944179894192,3.270925322270323,1.5112309042809038,True,0.7556154521404519
5,Ekiti,2024,RandomForest,2.06,2.597813702501203,1.842198250360751,3.353429154641655,1.5112309042809038,True,0.7556154521404519
5,Jigawa,2020,RandomForest,1.79,2.3528471187146205,1.5972316665741686,3.1084625708550724,1.5112309042809038,True,0.7556154521404519
5,Jigawa,2021,RandomForest,1.83,2.440866509879011,1.6852510577385593,3.196481962019463,1.5112309042809038,True,0.7556154521404519
5,Jigawa,2022,RandomForest,1.93,2.162831223406225,1.407215771265773,2.9184466755466767,1.5112309042809038,True,0.7556154521404519
5,Jigawa,2023,RandomForest,1.97,2.7307022017797027,1.9750867496392508,3.4863176539201546,1.5112309042809038,False,0.7556154521404519
5,Jigawa,2024,RandomForest,2.03,2.3910543163318176,1.6354388641913657,3.1466697684722695,1.5112309042809038,True,0.7556154521404519
5,Kogi,2020,RandomForest,2.39,2.4970896753246747,1.7414742231842228,3.2527051274651266,1.5112309042809038,True,0.7556154521404519
5,Kogi,2021,RandomForest,2.47,2.5190268783068785,1.7634114261664267,3.2746423304473304,1.5112309042809038,True,0.7556154521404519
5,Kogi,2022,RandomForest,2.67,2.2495216762866757,1.4939062241462238,3.0051371284271275,1.5112309042809038,True,0.7556154521404519
5,Kogi,2023,RandomForest,2.73,2.5167334126984127,1.7611179605579608,3.2723488648388646,1.5112309042809038,True,0.7556154521404519
5,Kogi,2024,RandomForest,2.79,2.803692251082252,2.0480767989418003,3.559307703222704,1.5112309042809038,True,0.7556154521404519
5,Ogun,2020,RandomForest,2.05,1.885892893217894,1.130277441077442,2.641508345358346,1.5112309042809038,True,0.7556154521404519
5,Ogun,2021,RandomForest,2.06,1.9844951730676712,1.2288797209272193,2.740110625208123,1.5112309042809038,True,0.7556154521404519
5,Ogun,2022,RandomForest,2.26,2.2101184547859556,1.4545030026455037,2.9657339069264075,1.5112309042809038,True,0.7556154521404519
5,Ogun,2023,RandomForest,2.31,1.978595219965218,1.222979767824766,2.73421067210567,1.5112309042809038,True,0.7556154521404519
5,Ogun,2024,RandomForest,2.37,2.195363944666444,1.4397484925259922,2.950979396806896,1.5112309042809038,True,0.7556154521404519
5,Rivers,2020,RandomForest,2.15,2.116322757797758,1.3607073056573062,2.87193820993821,1.5112309042809038,True,0.7556154521404519
5,Rivers,2021,RandomForest,2.12,2.0692487210012214,1.3136332688607695,2.8248641731416733,1.5112309042809038,True,0.7556154521404519
5,Rivers,2022,RandomForest,2.26,2.0672839879564875,1.3116685358160356,2.8228994400969394,1.5112309042809038,True,0.7556154521404519
5,Rivers,2023,RandomForest,2.3,2.0503128239353234,1.2946973717948715,2.8059282760757753,1.5112309042809038,True,0.7556154521404519
5,Rivers,2024,RandomForest,2.37,1.7844604521404521,1.0288450000000002,2.5400759042809042,1.511230904280904,True,0.7556154521404519
5,Akwa Ibom,2020,LightGBM,1.09,1.8449888857144148,1.09585685481646,2.5941209166123693,1.4982640617959093,False,0.7491320308979548
5,Akwa Ibom,2021,LightGBM,1.1,1.7538742375485514,1.0047422066505967,2.503006268446506,1.4982640617959093,True,0.7491320308979548
5,Akwa Ibom,2022,LightGBM,1.21,1.8676017588074318,1.118469727909477,2.6167337897053864,1.4982640617959093,True,0.7491320308979548
5,Akwa Ibom,2023,LightGBM,1.24,1.6916686536448564,0.9425366227469016,2.440800684542811,1.4982640617959095,True,0.7491320308979548
5,Akwa Ibom,2024,LightGBM,1.27,1.9010124233449979,1.151880392447043,2.6501444542429526,1.4982640617959095,True,0.7491320308979548
5,Borno,2020,LightGBM,1.68,2.2605100965180336,1.5113780656200788,3.0096421274159884,1.4982640617959095,True,0.7491320308979548
5,Borno,2021,LightGBM,1.62,2.314415097168317,1.565283066270362,3.0635471280662716,1.4982640617959095,True,0.7491320308979548
5,Borno,2022,LightGBM,1.87,2.0099257276336235,1.2607936967356688,2.7590577585315783,1.4982640617959095,True,0.7491320308979548
5,Borno,2023,LightGBM,1.91,2.3504040983996237,1.601272067501669,3.0995361292975785,1.4982640617959095,True,0.7491320308979548
5,Borno,2024,LightGBM,1.63,2.2501614802048766,1.5010294493069218,2.9992935111028314,1.4982640617959095,True,0.7491320308979548
5,Ekiti,2020,LightGBM,1.8,2.4387251796476397,1.689593148749685,3.1878572105455945,1.4982640617959095,True,0.7491320308979548
5,Ekiti,2021,LightGBM,1.84,2.467935768094955,1.7188037371970002,3.2170677989929097,1.4982640617959095,True,0.7491320308979548
5,Ekiti,2022,LightGBM,1.96,2.647474118843449,1.8983420879454944,3.396606149741404,1.4982640617959095,True,0.7491320308979548
5,Ekiti,2023,LightGBM,2.0,2.4807507218845934,1.7316186909866387,3.229882752782548,1.4982640617959095,True,0.7491320308979548
5,Ekiti,2024,LightGBM,2.06,2.7587842781116882,2.0096522472137335,3.507916309009643,1.4982640617959095,True,0.7491320308979548
5,Jigawa,2020,LightGBM,1.79,2.360770359810689,1.611638328912734,3.1099023907086436,1.4982640617959095,True,0.7491320308979548
5,Jigawa,2021,LightGBM,1.83,2.454933857142233,1.705801826244278,3.2040658880401875,1.4982640617959095,True,0.7491320308979548
5,Jigawa,2022,LightGBM,1.93,2.1604075168975663,1.4112754859996115,2.909539547795521,1.4982640617959095,True,0.7491320308979548
5,Jigawa,2023,LightGBM,1.97,2.396552275407205,1.64742024450925,3.1456843063051596,1.4982640617959095,True,0.7491320308979548
5,Jigawa,2024,LightGBM,2.03,2.2471400808454,1.4980080499474453,2.996272111743355,1.4982640617959095,True,0.7491320308979548
5,Kogi,2020,LightGBM,2.39,2.422788269602938,1.6736562387049831,3.1719203005008927,1.4982640617959095,True,0.7491320308979548
5,Kogi,2021,LightGBM,2.47,2.454670433687969,1.705538402790014,3.2038024645859235,1.4982640617959095,True,0.7491320308979548
5,Kogi,2022,LightGBM,2.67,2.2818670281001516,1.5327349972021969,3.0309990589981064,1.4982640617959095,True,0.7491320308979548
5,Kogi,2023,LightGBM,2.73,2.4134434052687,1.6643113743707452,3.1625754361666547,1.4982640617959095,True,0.7491320308979548
5,Kogi,2024,LightGBM,2.79,2.7239590290809224,1.9748269981829676,3.473091059978877,1.4982640617959095,True,0.7491320308979548
5,Ogun,2020,LightGBM,2.05,1.935911313174099,1.1867792822761443,2.685043344072054,1.4982640617959095,True,0.7491320308979548
5,Ogun,2021,LightGBM,2.06,2.045474275391998,1.2963422444940433,2.794606306289953,1.4982640617959095,True,0.7491320308979548
5,Ogun,2022,LightGBM,2.26,2.080738037658827,1.3316060067608722,2.8298700685567817,1.4982640617959095,True,0.7491320308979548
5,Ogun,2023,LightGBM,2.31,2.0649915027577843,1.3158594718598295,2.814123533655739,1.4982640617959095,True,0.7491320308979548
5,Ogun,2024,LightGBM,2.37,2.215056626122137,1.4659245952241822,2.9641886570200917,1.4982640617959095,True,0.7491320308979548
5,Rivers,2020,LightGBM,2.15,2.2832729741896873,1.5341409432917326,3.032405005087642,1.4982640617959095,True,0.7491320308979548
5,Rivers,2021,LightGBM,2.12,2.262067521808768,1.512935490910813,3.0111995527067226,1.4982640617959095,True,0.7491320308979548
5,Rivers,2022,LightGBM,2.26,2.1839345570238837,1.434802526125929,2.9330665879218385,1.4982640617959095,True,0.7491320308979548
5,Rivers,2023,LightGBM,2.3,2.169625889962891,1.420493859064936,2.9187579208608456,1.4982640617959095,True,0.7491320308979548
5,Rivers,2024,LightGBM,2.37,1.9091963505239784,1.1600643196260236,2.658328381421933,1.4982640617959095,True,0.7491320308979548
